Der König - Jeremy Black,[0.0028927  0.00342191 0.00402045 ... 0.02450793 0.02469171 0.02201134]
Der König - Jeremy Black,[0.06402017 0.07690556 0.08545145 ... 0.15994062 0.1628206  0.13971987]
Der König - Jeremy Black,[0.12934619 0.16747917 0.20697907 ... 0.0254718  0.02239493 0.01764969]
Digifunk - DivKid,[0.01297435 0.01391038 0.01480563 ... 0.12761788 0.12318932 0.10696724]
Digifunk - DivKid,[0.09620467 0.11229898 0.1244947  ... 0.10650819 0.09594341 0.07682236]
Digifunk - DivKid,[0.16830681 0.22806184 0.26424518 ... 0.03741596 0.03913096 0.03252677]
Digital Ghosts - Unicorn Heads,[0.24835907 0.30590335 0.36302382 ... 0.09405547 0.0956979  0.08688788]
Digital Ghosts - Unicorn Heads,[0.2832327  0.30001035 0.30991882 ... 0.06317016 0.0667619  0.05960897]
Digital Ghosts - Unicorn Heads,[0.08124255 0.0957777  0.10484513 ... 0.0778664  0.07744007 0.06766488]
Digital Ghosts - Unicorn Heads,[0.06704174 0.08063301 0.08897889 ... 0.06496181 0.07302476 0.06390798]
Digital Ghosts - Unicorn Heads,[0.0537869  0.06762455 0.07808778 ... 0.13944155 0.14576598 0.12729026]
Digital Ghosts - Unicorn Heads,[0.10293626 0.13014044 0.1437544  ... 0.20999959 0.20242348 0.17879903]
Digital Ghosts - Unicorn Heads,[0.09818085 0.11247298 0.12388431 ... 0.08568148 0.08648972 0.0715353 ]
Disco Climax - An Jone,[0.00218834 0.00245718 0.00265929 ... 0.00545019 0.0117343  0.0114159 ]
Disco Climax - An Jone,[0.22489278 0.34443727 0.4224475  ... 0.09037517 0.08752527 0.0755479 ]
Disco Climax - An Jone,[0.21936557 0.3041317  0.39821976 ... 0.16424991 0.1634449  0.14112478]
Don't Wanna Let Myself Down (Instrumental) - NEFFEX,"[3.9752322e-06 7.1643335e-03 3.2464892e-02 ... 2.3415203e-01 2.2532384e-01
 1.7489584e-01]"
Don't Wanna Let Myself Down (Instrumental) - NEFFEX,[0.10035314 0.15022308 0.19209921 ... 0.24739017 0.20484501 0.18484756]
Don't Wanna Let Myself Down - NEFFEX,[0.02460735 0.03342644 0.04235032 ... 0.2043875  0.1881852  0.1503855 ]
Don't Wanna Let Myself Down - NEFFEX,[0.15846463 0.19318232 0.22489236 ... 0.21587859 0.18226257 0.15552181]
Down With Your Getup - Mini Vandals,[0.00019504 0.00025408 0.00032014 ... 0.06549526 0.18867259 0.18596092]
Down With Your Getup - Mini Vandals,[0.29988638 0.33934188 0.38930082 ... 0.18272713 0.17331865 0.14218235]
Dragón Rojo - Mini Vandals,[0.05680443 0.12208677 0.17042431 ... 0.09720122 0.09762032 0.08097325]
Dragón Rojo - The Mini Vandals,[0.05680443 0.12208677 0.17042431 ... 0.09720122 0.09762032 0.08097325]
Dreaming On (Instrumental) - NEFFEX,"[1.7816106e-05 2.0992573e-02 4.2059537e-02 ... 3.1609160e-01 3.1438905e-01
 2.6012740e-01]"
Dreaming On (Instrumental) - NEFFEX,[0.17699178 0.27066565 0.34202108 ... 0.31262046 0.3023535  0.2659195 ]
Dreaming On - NEFFEX,[0.04352626 0.05805483 0.07150504 ... 0.27992386 0.24812762 0.20701678]
Dreaming On - NEFFEX,[0.30460975 0.3605733  0.4039303  ... 0.29282004 0.29747847 0.26660374]
Drifting at 432 Hz - Unicorn Heads,"[8.62047236e-05 1.05049294e-04 1.41801138e-04 ... 6.58688992e-02
 6.86119571e-02 6.29793704e-02]"
Drifting at 432 Hz - Unicorn Heads,[0.04821374 0.05983074 0.07274264 ... 0.06433605 0.0669021  0.06194429]
Drifting at 432 Hz - Unicorn Heads,[0.07424936 0.09445717 0.11513297 ... 0.14278932 0.15963386 0.13254496]
Drifting at 432 Hz - Unicorn Heads,[0.07762457 0.0917195  0.10540205 ... 0.05277627 0.05752537 0.05197243]
Drifting at 432 Hz - Unicorn Heads,[0.05787835 0.07031019 0.09154493 ... 0.02072927 0.01842168 0.01503753]
Drifting at 432 Hz - Unicorn Heads,[0.02473676 0.03068456 0.03378652 ... 0.05644919 0.05760488 0.05308785]
Drifting at 432 Hz - Unicorn Heads,[0.06204196 0.07495964 0.08164134 ... 0.07956981 0.07329537 0.05973775]
Drifting at 432 Hz - Unicorn Heads,[0.08619253 0.09983397 0.10896453 ... 0.10956991 0.11041594 0.09389492]
Drifting at 432 Hz - Unicorn Heads,[0.11984491 0.13693912 0.15703249 ... 0.09763299 0.08479641 0.06864883]
Drifting at 432 Hz - Unicorn Heads,[0.09827355 0.11443616 0.13517107 ... 0.06682408 0.05841456 0.0500867 ]
Drifting at 432 Hz - Unicorn Heads,[0.07263701 0.08664686 0.09229787 ... 0.04010846 0.03849689 0.03141161]
Drifting at 432 Hz - Unicorn Heads,[0.03446251 0.03715969 0.04233312 ... 0.07170708 0.06878708 0.06099062]
Drifting at 432 Hz - Unicorn Heads,[0.04542175 0.05887228 0.0704954  ... 0.08577958 0.08335366 0.07431009]
Drifting at 432 Hz - Unicorn Heads,[0.04911814 0.06229945 0.07245932 ... 0.06299736 0.06179031 0.05338326]
Drifting at 432 Hz - Unicorn Heads,[0.03775654 0.05084767 0.0596787  ... 0.05826563 0.05954311 0.05325169]
Drifting at 432 Hz - Unicorn Heads,[0.04306705 0.05347962 0.06406119 ... 0.         0.         0.        ]
Drifting at 432 Hz - Unicorn Heads,[0.05983826 0.07306146 0.08585614 ... 0.09399418 0.09767099 0.08532859]
Drifting at 432 Hz - Unicorn Heads,[0.06859311 0.0855661  0.09752676 ... 0.09374427 0.10204049 0.08794648]
Drifting at 432 Hz - Unicorn Heads,[0.07508773 0.09543531 0.11048544 ... 0.1388401  0.14011313 0.127886  ]
Drifting at 432 Hz - Unicorn Heads,[0.09184935 0.10692743 0.12299448 ... 0.07345758 0.07420272 0.06622396]
Drifting at 432 Hz - Unicorn Heads,[0.04848468 0.05835273 0.06709217 ... 0.11445064 0.10935184 0.09199616]
Drifting at 432 Hz - Unicorn Heads,[0.06405684 0.08153122 0.09683587 ... 0.06474109 0.07038829 0.06379741]
Drifting at 432 Hz - Unicorn Heads,[0.06894175 0.08413028 0.0980644  ... 0.15287249 0.13743916 0.10525051]
Duh Fuse - French Fuse,"[0.0000000e+00 9.5367432e-07 3.5858981e-02 ... 1.6065636e-01 1.5845479e-01
 1.3786209e-01]"
Dulce Reggaeton - An Jone,"[1.6366008e-05 2.0261372e-05 2.6349298e-05 ... 3.8181466e-01 5.2476370e-01
 5.1295018e-01]"
Dulce Reggaeton - An Jone,[0.29449967 0.32295197 0.4173852  ... 0.38072866 0.4988414  0.49508932]
Dulce Reggaeton - An Jone,[0.37305447 0.4023086  0.509281   ... 0.4023148  0.49916464 0.4969541 ]
Dusty Rhymes - Freedom Trail Studio,"[2.5951509e-05 3.3707362e-05 3.9969080e-05 ... 2.0106572e-01 1.9880290e-01
 1.7180079e-01]"
Dusty Rhymes - Freedom Trail Studio,[0.22629754 0.25484735 0.28302217 ... 0.33430618 0.29395622 0.25023365]
Early Avril - Unicorn Heads,[0.         0.         0.         ... 0.02369266 0.0243857  0.02192886]
Early Avril - Unicorn Heads,[0.01937182 0.02363888 0.03189606 ... 0.0275817  0.02455193 0.02063408]
Early Avril - Unicorn Heads,[0.06278173 0.0994096  0.11284118 ... 0.03163497 0.0321948  0.02836802]
Early Avril - Unicorn Heads,[0.0399328  0.053785   0.06097487 ... 0.13123128 0.13231786 0.11599357]
Early Avril - Unicorn Heads,[0.10711517 0.14222449 0.15807275 ... 0.13491443 0.12923244 0.10409252]
Early Avril - Unicorn Heads,[0.08805053 0.10710903 0.12323736 ... 0.22253631 0.21893954 0.18161419]
Early Avril - Unicorn Heads,[0.16127746 0.1961675  0.21732609 ... 0.15223457 0.15433499 0.13058354]
Early Avril - Unicorn Heads,[0.10032552 0.12590347 0.15051335 ... 0.05557756 0.06072225 0.04873231]
Early Oceans - Freedom Trail Studio,"[2.4648376e-05 3.1005417e-05 3.5621044e-05 ... 2.6840025e-01 2.5362617e-01
 2.3631257e-01]"
Early Oceans - Freedom Trail Studio,[0.15740791 0.20580871 0.23430304 ... 0.30957696 0.28838038 0.23290099]
Earth Appears - Brian Bolger,[0.         0.         0.         ... 0.11386807 0.10877743 0.09899389]
Earth Appears - Brian Bolger,[0.06828706 0.08856047 0.10550535 ... 0.17246501 0.16952275 0.15144496]
El Secreto - Yung Logos,"[6.7669731e-05 8.5674248e-05 1.0136968e-04 ... 4.6526554e-01 4.6343297e-01
 4.0213946e-01]"
El Secreto - Yung Logos,[0.32649314 0.4049698  0.46920285 ... 0.3080144  0.30068004 0.25273147]
El Secreto - Yung Logos,[0.43233535 0.508575   0.5769431  ... 0.48287866 0.47312993 0.40408078]
Enough - NEFFEX,[0.01160638 0.02737213 0.03994897 ... 0.31709266 0.29377356 0.25504535]
Enough - NEFFEX,[0.32162976 0.38660294 0.41758585 ... 0.3222121  0.32056227 0.28977457]
Erev Shel Shoshanim - E's Jammy Jams,[0.         0.         0.         ... 0.14093216 0.13943931 0.12033593]
Erev Shel Shoshanim - E's Jammy Jams,[0.10325008 0.12747382 0.14726977 ... 0.09578956 0.09173398 0.08451881]
Erev Shel Shoshanim - E's Jammy Jams,[0.07492094 0.08717473 0.10288013 ... 0.17221168 0.17478028 0.14946687]
Escapism - Yung Logos,[0.11652151 0.20276771 0.24056056 ... 0.1259567  0.14319865 0.1301922 ]
Escapism - Yung Logos,[0.19083296 0.26240203 0.30449697 ... 0.2765758  0.24851759 0.21298517]
Escapism - Yung Logos,[0.24164756 0.35609278 0.42361015 ... 0.06655336 0.06948263 0.05919354]
Escapism - Yung Logos,[0.20696133 0.3141883  0.37388638 ... 0.10676    0.10758629 0.0897593 ]
Everything Has a Beginning - Joel Cummins,"[1.7199220e-05 2.1433818e-05 2.4982808e-05 ... 2.9128000e-01 2.6363763e-01
 2.1205594e-01]"
Fat Man - Yung Logos,[0.02940936 0.07191721 0.08998348 ... 0.19429992 0.17240833 0.14420329]
Fingerprint - Mini Vandals,[0.00536663 0.01053642 0.01298419 ... 0.31328598 0.3568662  0.30712336]
Fingerprint - Mini Vandals,[0.22249901 0.29774293 0.31673473 ... 0.32749933 0.321423   0.21839282]
First Dream - Brian Bolger,[0.00054545 0.00076408 0.00097042 ... 0.08594348 0.0959539  0.08561932]
First Dream - Brian Bolger,[0.06391778 0.0805024  0.10227528 ... 0.0612507  0.06609967 0.05781995]
First Of 3 - Jeremy Black,[0.         0.         0.         ... 0.16611335 0.1279701  0.07451952]
First Of 3 - Jeremy Black,[0.11975962 0.14161165 0.1599162  ... 0.16597997 0.13536416 0.10237436]
First Of 3 - Jeremy Black,[0.18257865 0.21073733 0.23103803 ... 0.21018647 0.16255932 0.13766782]
Floating Home - Brian Bolger,[0.         0.         0.         ... 0.19894709 0.20835108 0.19419259]
Floating Home - Brian Bolger,[0.11239608 0.1586403  0.18800287 ... 0.10357867 0.09724972 0.0850145 ]
Foyf (Instrumental) - NEFFEX,"[3.3078995e-04 1.8116829e-01 2.2690837e-01 ... 3.4784758e-01 3.6316085e-01
 3.1784603e-01]"
Foyf (Instrumental) - NEFFEX,[0.2907541  0.38393804 0.4491479  ... 0.1377967  0.12736948 0.10065647]
Foyf - NEFFEX,[0.15798603 0.18419413 0.19944206 ... 0.38243118 0.39980832 0.35593507]
Foyf - NEFFEX,[0.33759177 0.42054927 0.4865852  ... 0.14114799 0.13415791 0.11382996]
Fractal of Light - Chris Haugen,[0.00263221 0.00688813 0.02502901 ... 0.16052108 0.16932647 0.15527187]
Fractal of Light - Chris Haugen,[0.10593534 0.11853295 0.1366535  ... 0.12473821 0.11725976 0.10284034]
Fractal of Light - Chris Haugen,[0.08952207 0.12022436 0.12931615 ... 0.04161321 0.03968365 0.03267159]
Frailach 1 - E's Jammy Jams,[0.00517119 0.01407913 0.01928678 ... 0.1895851  0.18750541 0.16597068]
Frailach 1 - E's Jammy Jams,[0.12993601 0.16629013 0.19284226 ... 0.10050122 0.11093261 0.10196251]
Frailach 1 - E's Jammy Jams,[0.09097934 0.11501699 0.13301222 ... 0.19611755 0.20260946 0.17777441]
Frailach 1 - E's Jammy Jams,[0.13336165 0.16542335 0.18672356 ... 0.229416   0.22667821 0.19791764]
Frailach 2 - E's Jammy Jams,[0.00050345 0.0007076  0.10465513 ... 0.08191329 0.06801825 0.05428454]
Frailach 2 - E's Jammy Jams,[0.05757818 0.07168967 0.09996555 ... 0.18678044 0.17849429 0.15400593]
Frailach 2 - E's Jammy Jams,[0.10550542 0.1306867  0.17172664 ... 0.12360229 0.09038495 0.0631911 ]
Free Me (Instrumental) - NEFFEX,"[0.0000000e+00 6.5464897e-05 2.3910828e-04 ... 5.3254437e-01 5.2566189e-01
 4.5646065e-01]"
Free Me (Instrumental) - NEFFEX,[0.28269255 0.3349684  0.38114166 ... 0.         0.         0.        ]
Free Me - NEFFEX,"[3.6838750e-04 7.8138839e-03 2.5868956e-02 ... 5.3431189e-01 4.9842769e-01
 3.7997407e-01]"
Free Me - NEFFEX,[0.30924731 0.37147835 0.4383895  ... 0.23541534 0.26744312 0.23101896]
Future Glider - Brian Bolger,"[3.6790698e-05 4.5100831e-05 5.0841889e-05 ... 1.8339832e-01 1.7288482e-01
 1.3828248e-01]"
Future Glider - Brian Bolger,[0.11160184 0.14235438 0.15747519 ... 0.17136264 0.17673343 0.15755957]
